a_walk,acor_1.rho,acor_2.rho,acor_3.rho,acor_1.phi,acor_2.phi,acor_3.phi,dos.min,dos.max,dos.mean,dos.std,fdc_cor,fn_cor,n_deg.min,n_deg.max,n_deg.mean,n_deg.std,n_walk.min,n_walk.max,n_walk.mean,n_walk.std
0.5225,0.337226,0.0502196,0.0293456,0.337226,-0.07165,0.0401019,0.0,7.0,3.4225,1.36253,-0.00708266,0.197715,9.0,13.0,10.8262,1.74028,0.0,15.0,7.22521,2.07669
0.65,0.48645,0.190937,0.00510357,0.48645,-0.0598623,-0.0844271,0.0,6.0,3.015,1.19782,0.123419,0.456758,14.0,15.0,14.315,0.464516,0.0,13.0,6.60677,2.064
0.49375,0.822808,0.661828,0.499809,0.822808,-0.0470138,-0.098263,0.0,3.0,1.525,0.890576,-0.0134161,0.87252,29.0,31.0,30.0219,0.751762,0.0,25.0,13.7112,3.84515
0.5025,0.876138,0.750719,0.646786,0.876138,-0.0727181,0.0213521,0.0,3.0,1.54,0.879432,0.0205687,0.869155,37.0,39.0,37.9825,0.712175,0.0,29.0,17.2169,4.46986
0.51,0.920169,0.845028,0.769881,0.920169,-0.0109789,-0.0399404,0.0,2.0,1.026,0.719252,-0.127658,0.954996,48.0,49.0,48.482,0.499676,0.0,37.0,22.0889,5.54833
0.4725,0.251403,0.0891096,-0.0230995,0.251403,0.0276542,-0.0553742,0.0,7.0,3.54625,1.34828,0.0678791,0.140026,9.0,13.0,10.8663,1.74381,0.0,15.0,7.35492,2.06324
0.685,0.575366,0.271887,0.203909,0.575366,-0.0884356,0.127346,0.0,6.0,2.975,1.30934,-0.113439,0.480923,14.0,15.0,14.275,0.446514,0.0,14.0,7.08498,2.2448
0.534375,0.795103,0.630562,0.488562,0.795103,-0.00442287,-0.0312687,0.0,3.0,1.50937,0.876734,-0.00896392,0.832865,29.0,31.0,30.0437,0.748723,0.0,25.0,13.8775,3.87317
0.5025,0.917508,0.834903,0.760879,0.917508,-0.0437392,0.00933848,0.0,3.0,1.465,0.876798,-0.0232402,0.904987,37.0,39.0,37.9825,0.708656,0.0,30.0,17.8449,4.81321
0.502,0.972353,0.944608,0.916764,0.972353,-0.0158115,-0.016086,0.0,2.0,0.992,0.698524,-0.0729562,0.945838,48.0,49.0,48.512,0.499856,0.0,36.0,21.7363,5.53993
0.5225,0.190103,-0.0273051,0.00534997,0.190103,-0.0658231,0.0243784,0.0,7.0,3.58875,1.36001,0.00674911,0.131021,9.0,13.0,10.8362,1.74125,0.0,9.0,4.46853,1.51069
0.685,0.410215,0.0471226,-0.163034,0.410215,-0.145666,-0.154071,0.0,6.0,2.95,1.23996,0.010313,0.512033,14.0,15.0,14.28,0.448999,0.0,13.0,6.7203,2.12171
0.471875,0.838229,0.696818,0.555191,0.838229,-0.0195379,-0.0805266,0.0,3.0,1.54688,0.879092,0.0234163,0.871101,29.0,31.0,30.0188,0.737156,0.0,25.0,13.9764,3.73948
0.505,0.902548,0.804949,0.725223,0.902548,-0.0520112,0.0425855,0.0,3.0,1.5425,0.901773,-0.065631,0.89103,37.0,39.0,37.92,0.691809,0.0,30.0,17.3898,4.52745
0.456,0.972308,0.944426,0.916349,0.972308,-0.01753,-0.0178829,0.0,2.0,1.022,0.710996,-0.0895744,0.965273,48.0,49.0,48.494,0.499964,0.0,36.0,21.27,5.29365
0.515,0.216977,0.00947555,-0.0955305,0.216977,-0.0394615,-0.0936535,0.0,7.0,3.4825,1.34246,0.0366986,0.21268,9.0,13.0,10.8038,1.74004,0.0,15.0,7.25835,2.08022
0.67,0.488983,0.237394,0.0975786,0.488983,-0.00224664,-0.0232167,0.0,6.0,3.095,1.06582,-0.0767402,0.412506,14.0,15.0,14.335,0.47199,0.0,14.0,6.96925,2.17906
0.50625,0.748354,0.56223,0.416399,0.748354,0.00499271,-0.0135997,0.0,3.0,1.50313,0.810087,0.111995,0.921971,29.0,31.0,30.0531,0.675687,0.0,25.0,14.3362,3.86822
0.5125,0.892542,0.789356,0.686058,0.892542,-0.035771,-0.0578497,0.0,3.0,1.485,0.827511,0.0357439,0.88963,37.0,39.0,38.0125,0.668838,0.0,32.0,18.1732,4.81902
0.52,0.950585,0.900769,0.854701,0.950585,-0.0294843,0.0127237,0.0,2.0,0.958,0.721274,-0.136759,0.955496,48.0,49.0,48.478,0.499516,0.0,39.0,22.5223,5.9439
0.47875,0.266662,0.110427,0.00568168,0.266662,0.0423278,-0.036459,0.0,7.0,3.50875,1.35367,0.0739085,0.24613,9.0,13.0,10.8125,1.73561,0.0,9.0,4.45097,1.53083
0.67,0.469717,0.150537,0.0706291,0.469717,-0.0899403,0.0463171,0.0,6.0,2.97,1.18284,-0.0736778,0.58775,14.0,15.0,14.325,0.468375,0.0,13.0,6.59592,2.07019
0.49375,0.805025,0.637353,0.524707,0.805025,-0.0304407,0.0583292,0.0,3.0,1.49063,0.887362,-0.0323059,0.889225,29.0,31.0,29.9719,0.713151,0.0,25.0,13.8496,3.78817
0.5125,0.90899,0.819295,0.742098,0.90899,-0.0401083,0.0228028,0.0,3.0,1.535,0.893742,0.0401367,0.890853,37.0,39.0,37.9775,0.725943,0.0,30.0,18.1393,4.82856
0.484,0.848896,0.702954,0.597412,0.848896,-0.0632494,0.0597524,0.0,2.0,1.0,0.704273,-0.128452,0.963354,48.0,49.0,48.504,0.499984,0.0,35.0,22.1565,5.76572
0.5,0.239311,0.0847966,0.0216038,0.239311,0.029199,-0.0053976,0.0,7.0,3.44125,1.37443,-0.0248945,0.161839,9.0,13.0,10.775,1.75908,0.0,15.0,7.25659,2.08498
0.635,0.507825,0.238418,-0.0283338,0.507825,-0.0262335,-0.187786,0.0,6.0,3.025,1.21011,-0.0994912,0.391299,14.0,15.0,14.38,0.485386,0.0,14.0,6.55682,2.1052
0.471875,0.9224,0.842001,0.758568,0.9224,-0.0591298,-0.0637467,0.0,3.0,1.45,0.838898,-0.104569,0.795137,29.0,31.0,30.0125,0.684539,0.0,24.0,13.2944,3.70858
0.4725,0.890557,0.780899,0.683381,0.890557,-0.0589303,-0.00269854,0.0,3.0,1.5225,0.865733,-0.0116264,0.951011,37.0,39.0,38.005,0.710616,0.0,31.0,17.6956,4.72962
0.484,0.960882,0.925378,0.897242,0.960882,0.0271557,0.0797861,0.0,2.0,0.932,0.695252,-0.083247,0.947562,48.0,49.0,48.512,0.499856,0.0,39.0,22.2451,5.82329
0.50125,0.251407,0.145674,0.102268,0.251407,0.0880324,0.0502792,0.0,7.0,3.51375,1.30377,0.0100007,0.29062,9.0,13.0,10.835,1.76996,0.0,9.0,4.41216,1.51658
0.715,0.5656,0.301582,0.12084,0.5656,-0.0269395,-0.0575234,0.0,6.0,2.91,1.22959,-0.0381113,0.46066,14.0,15.0,14.335,0.47199,0.0,13.0,6.55114,2.041
0.4875,0.878944,0.768619,0.679102,0.878944,-0.0172508,0.0309498,0.0,3.0,1.4875,0.836567,0.0453716,0.830684,29.0,31.0,30.0656,0.715065,0.0,24.0,14.1144,3.79708
0.5275,0.850896,0.709453,0.594325,0.850896,-0.0528005,0.0134752,0.0,3.0,1.485,0.883049,0.0473117,0.90878,37.0,39.0,37.9825,0.715677,0.0,31.0,18.1523,4.65343
0.468,0.938032,0.891552,0.852815,0.938032,0.0969885,0.0558505,0.0,2.0,0.96,0.717217,-0.177724,0.950103,48.0,49.0,48.484,0.499744,0.0,38.0,22.5453,5.799
0.4775,0.2219,-0.042561,0.0262691,0.2219,-0.0965552,0.0616319,0.0,7.0,3.53,1.3441,0.00521705,0.200315,9.0,13.0,10.8488,1.74453,0.0,9.0,4.46283,1.52134
0.68,0.595613,0.382564,0.238666,0.595613,0.0430979,-0.0078305,0.0,6.0,3.0,1.21244,-0.0477369,0.408395,14.0,15.0,14.32,0.466476,0.0,13.0,6.84527,2.22235
0.54375,0.808524,0.634732,0.497747,0.808524,-0.0548065,0.00213584,0.0,3.0,1.35312,0.812205,-0.0486157,0.82988,29.0,31.0,30.0469,0.689875,0.0,26.0,14.3475,3.95205
0.5125,0.874573,0.795711,0.719305,0.874573,0.131135,-0.000136355,0.0,3.0,1.47,0.833127,-0.0949245,0.896083,37.0,39.0,38.0575,0.706536,0.0,29.0,17.4181,4.64965
0.474,0.924497,0.848756,0.772775,0.924497,-0.0408678,-0.0426259,0.0,2.0,0.974,0.687985,-0.10169,0.914306,48.0,49.0,48.526,0.499324,0.0,36.0,21.4657,5.43241
0.52125,0.284576,0.12981,0.0807349,0.284576,0.0531291,0.0334315,0.0,7.0,3.5625,1.30138,0.037672,0.246614,9.0,13.0,10.8975,1.73839,0.0,9.0,4.45218,1.52724
0.64,0.357997,0.18798,0.157286,0.357997,0.0686118,0.0807204,0.0,6.0,2.955,1.24217,-0.00561653,0.257109,14.0,15.0,14.335,0.47199,0.0,14.0,6.70129,2.1057
0.490625,0.906902,0.813128,0.718662,0.906902,-0.0526263,-0.0556171,0.0,3.0,1.49063,0.904799,0.0435959,0.865659,29.0,31.0,29.9656,0.730201,0.0,25.0,13.6488,3.7181
0.5225,0.828612,0.673034,0.53331,0.828612,-0.0432822,-0.0404317,0.0,3.0,1.4575,0.876467,-0.0444182,0.879107,37.0,39.0,38.005,0.724552,0.0,31.0,18.0521,4.9042
0.482,0.951532,0.902881,0.854044,0.951532,-0.0267719,-0.0275296,0.0,2.0,0.986,0.705552,-0.113039,0.954544,48.0,49.0,48.502,0.499996,0.0,38.0,21.7488,5.61403
0.51125,0.229502,0.035855,-0.0361558,0.229502,-0.0177512,-0.0427195,0.0,7.0,3.54,1.3061,0.0235898,0.228955,9.0,13.0,10.79,1.73951,0.0,9.0,4.42751,1.51937
0.66,0.5613,0.237763,0.0253896,0.5613,-0.112849,-0.0884104,0.0,6.0,3.04,1.29938,0.0549118,0.379241,14.0,15.0,14.31,0.462493,0.0,14.0,6.70796,2.18832
0.553125,0.865115,0.786779,0.708262,0.865115,0.152457,-0.00209688,0.0,3.0,1.47188,0.854669,0.00416859,0.841252,29.0,31.0,30.0375,0.719266,0.0,25.0,14.5474,3.96361
0.4975,0.868,0.735735,0.627251,0.868,-0.0717382,0.020742,0.0,3.0,1.4975,0.888816,0.0386917,0.922501,37.0,39.0,37.9825,0.72263,0.0,31.0,16.9479,4.58894
0.504,0.914064,0.827735,0.744328,0.914064,-0.0472867,-0.029422,0.0,2.0,0.964,0.691884,-0.142488,0.916265,48.0,49.0,48.52,0.4996,0.0,35.0,21.307,5.36348
0.47,0.320741,0.136351,0.00501384,0.320741,0.0373145,-0.0547575,0.0,7.0,3.5325,1.31679,0.00101051,0.287068,9.0,13.0,10.9,1.75784,0.0,15.0,7.36519,2.06499
0.64,0.658706,0.40224,0.312093,0.658706,-0.0559142,0.122535,0.0,6.0,2.985,1.18944,-0.0336934,0.496816,14.0,15.0,14.305,0.460407,0.0,14.0,7.30488,2.30556
0.490625,0.851298,0.709514,0.603047,0.851298,-0.0551895,0.0462263,0.0,3.0,1.42188,0.855217,-0.0673026,0.908094,29.0,31.0,30.0219,0.71337,0.0,27.0,14.5278,4.03207
0.505,0.89433,0.791102,0.698063,0.89433,-0.043581,-0.00651576,0.0,3.0,1.57,0.851528,-0.010106,0.939213,37.0,39.0,37.9925,0.687345,0.0,32.0,17.8754,4.80916
0.52,0.945731,0.89132,0.836764,0.945731,-0.02924,-0.0301326,0.0,2.0,0.98,0.726361,-0.0918693,0.963397,48.0,49.0,48.472,0.499215,0.0,37.0,22.4608,5.71891
0.5075,0.214903,0.0472432,0.0406072,0.214903,0.00111116,0.0316906,0.0,7.0,3.5075,1.33321,0.0317631,0.181811,9.0,13.0,10.8663,1.75239,0.0,15.0,7.17499,2.03658
0.615,0.460041,0.1871,-0.0329864,0.460041,-0.0311246,-0.13639,0.0,6.0,3.075,1.3036,-0.00825409,0.415085,14.0,15.0,14.27,0.443959,0.0,13.0,6.68955,2.06587
0.478125,0.803195,0.620426,0.43695,0.803195,-0.0695911,-0.113708,0.0,3.0,1.44687,0.860772,0.0227058,0.827064,29.0,31.0,29.9844,0.691289,0.0,25.0,14.2094,3.93672
0.505,0.901949,0.806084,0.71586,0.901949,-0.0398244,-0.0226739,0.0,3.0,1.45,0.84113,0.0458143,0.901049,37.0,39.0,38.045,0.709207,0.0,31.0,17.3838,4.64179
0.514,0.899736,0.799046,0.716804,0.899736,-0.0550158,0.0411831,0.0,2.0,0.964,0.709016,-0.0309302,0.918058,48.0,49.0,48.496,0.499984,0.0,38.0,22.6859,5.75273
0.48875,0.271121,0.0661817,-0.0665124,0.271121,-0.00790587,-0.0890013,0.0,7.0,3.5425,1.33443,0.0142332,0.259732,9.0,13.0,10.92,1.73741,0.0,15.0,7.24323,2.01574
0.61,0.443681,0.311528,0.193169,0.443681,0.142782,0.014407,0.0,6.0,3.015,1.15964,-0.104716,0.468261,14.0,15.0,14.4,0.489898,0.0,14.0,7.08378,2.20523
0.496875,0.848785,0.697316,0.596653,0.848785,-0.0827013,0.0937426,0.0,3.0,1.4875,0.890839,0.0271723,0.862839,29.0,31.0,29.9469,0.698429,0.0,25.0,13.8401,3.81407
0.495,0.891171,0.793211,0.695106,0.891171,-0.00473697,-0.0530011,0.0,3.0,1.485,0.842481,0.00986099,0.902013,37.0,39.0,38.0025,0.680069,0.0,33.0,17.2518,4.80015
0.492,0.908156,0.836629,0.764623,0.908156,0.0678012,-0.0299595,0.0,2.0,0.95,0.701071,-0.129643,0.953553,48.0,49.0,48.506,0.499964,0.0,37.0,22.7783,5.95961
0.505,0.133819,0.0106799,-0.100941,0.133819,-0.00735931,-0.10325,0.0,7.0,3.4575,1.34562,0.0219717,0.0544161,9.0,13.0,10.8438,1.73546,0.0,9.0,4.47852,1.52199
0.69,0.461017,0.0740777,-0.0903717,0.461017,-0.175829,-0.0648224,0.0,6.0,2.97,1.17009,0.0450597,0.513581,14.0,15.0,14.37,0.482804,0.0,13.0,6.73443,2.08322
0.528125,0.875617,0.772036,0.667975,0.875617,0.022853,-0.0540142,0.0,3.0,1.4625,0.865213,0.0528748,0.93209,29.0,31.0,29.9844,0.695795,0.0,25.0,13.7641,3.9034
0.4925,0.916439,0.832676,0.748709,0.916439,-0.0448638,-0.0469822,0.0,3.0,1.4925,0.865993,-0.0047924,0.870924,37.0,39.0,38.005,0.710616,0.0,31.0,17.746,4.68918
0.502,0.938168,0.876164,0.813985,0.938168,-0.0333383,-0.0345017,0.0,2.0,0.988,0.70417,-0.0949268,0.95709,48.0,49.0,48.504,0.499984,0.0,39.0,21.8,5.60661
0.49125,0.192643,0.0586023,-0.0381329,0.192643,0.0223191,-0.0555584,0.0,7.0,3.54875,1.34912,0.0283024,0.203078,9.0,13.0,10.8175,1.75334,0.0,9.0,4.50067,1.51771
0.66,0.539594,0.195002,-0.049777,0.539594,-0.135658,-0.138076,0.0,6.0,2.995,1.15541,-0.0645881,0.523555,14.0,15.0,14.305,0.460407,0.0,14.0,6.84428,2.18826
0.53125,0.805181,0.63527,0.490314,0.805181,-0.0370947,-0.0293275,0.0,3.0,1.5375,0.879542,-0.0473716,0.840397,29.0,31.0,30.0156,0.686754,0.0,25.0,14.3441,4.01424
0.515,0.931533,0.873586,0.822617,0.931533,0.0441037,0.0276508,0.0,3.0,1.4975,0.86313,-0.0984935,0.825758,37.0,39.0,38.0225,0.719023,0.0,32.0,17.8864,4.86025
0.524,0.938847,0.877694,0.820139,0.938847,-0.0315409,-0.00219846,0.0,2.0,0.99,0.714073,-0.099103,0.951562,48.0,49.0,48.478,0.499516,0.0,36.0,21.901,5.55277
0.4875,0.33277,0.0920724,0.0101237,0.33277,-0.0209873,-0.0159464,0.0,7.0,3.47,1.35982,0.0697102,0.194183,9.0,13.0,10.8812,1.77049,0.0,9.0,4.45277,1.50786
0.685,0.563428,0.2422,0.0221141,0.563428,-0.110251,-0.0997764,0.0,6.0,2.875,1.16163,0.0148334,0.568003,14.0,15.0,14.35,0.47697,0.0,14.0,6.75383,2.28421
0.496875,0.838065,0.67457,0.570531,0.838065,-0.0933396,0.103894,0.0,3.0,1.53438,0.868947,0.0175541,0.804174,29.0,31.0,29.975,0.693271,0.0,25.0,13.9771,3.83573
0.515,0.91552,0.871392,0.81693,0.91552,0.205258,-0.0323476,0.0,3.0,1.495,0.854386,-0.0367709,0.843879,37.0,39.0,38.015,0.703402,0.0,31.0,17.2446,4.63981
0.528,0.928506,0.856616,0.802884,0.928506,-0.0399376,0.0931862,0.0,2.0,0.998,0.694259,-0.0485636,0.963617,48.0,49.0,48.518,0.499676,0.0,37.0,22.5574,5.76322
0.52125,0.127423,0.0684522,0.0264507,0.127423,0.0530774,0.0116494,0.0,7.0,3.3925,1.3147,-0.0565366,0.200964,9.0,13.0,10.9925,1.71972,0.0,15.0,7.31056,2.07065
0.655,0.217739,0.0547204,0.0717432,0.217739,0.00767405,0.0611516,0.0,6.0,3.095,1.19832,0.0858618,0.483362,14.0,15.0,14.35,0.47697,0.0,14.0,6.76776,2.11777
0.525,0.902632,0.81515,0.735857,0.902632,0.00218847,-0.00155652,0.0,3.0,1.52812,0.911295,0.0365826,0.833583,29.0,31.0,29.9094,0.694559,0.0,26.0,14.0493,3.8604
0.5175,0.865432,0.792426,0.754896,0.865432,0.1731,0.156092,0.0,3.0,1.4475,0.901246,-0.0733685,0.882525,37.0,39.0,37.9525,0.717805,0.0,29.0,17.1079,4.56487
0.522,0.931766,0.863516,0.802832,0.931766,-0.0354493,0.0208516,0.0,2.0,1.008,0.707062,-0.120385,0.944975,48.0,49.0,48.5,0.5,0.0,35.0,21.6599,5.54933
0.49375,0.328714,0.181154,0.145458,0.328714,0.0819569,0.0720695,0.0,7.0,2.57625,1.52617,0.0953167,0.193924,9.0,13.0,10.7713,1.76817,0.0,15.0,7.34719,2.07093
1.035,0.471784,0.16549,-0.00774468,0.471784,-0.073435,-0.0735983,0.0,6.0,2.245,1.32852,0.185908,0.576122,14.0,15.0,14.33,0.470213,0.0,14.0,6.85642,2.15875
0.496875,0.89358,0.805706,0.723893,0.89358,0.0358345,-0.0113816,0.0,3.0,1.49687,0.901382,0.0415959,0.841894,29.0,31.0,29.9781,0.734947,0.0,26.0,14.0061,3.84754
0.5125,0.84961,0.752776,0.675241,0.84961,0.111226,0.0448167,0.0,3.0,1.5,0.919239,-0.0380781,0.920286,37.0,39.0,37.915,0.709066,0.0,32.0,17.5187,4.64063
0.474,0.956032,0.912051,0.884049,0.956032,-0.0226323,0.162899,0.0,2.0,0.94,0.687314,-0.116199,0.955815,48.0,49.0,48.524,0.499424,0.0,40.0,21.9401,6.06898
0.61125,0.415216,0.233959,0.158632,0.415216,0.0743774,0.0459666,0.0,7.0,3.3125,1.63167,-0.130856,0.456961,9.0,13.0,10.8387,1.75649,0.0,9.0,4.45463,1.51318
0.84,0.614924,0.479331,0.396767,0.614924,0.162735,0.0824442,0.0,6.0,2.44,1.73101,-0.0450643,0.682238,14.0,15.0,14.335,0.47199,0.0,14.0,6.60896,2.07149
0.45625,0.861162,0.737836,0.613276,0.861162,-0.0145684,-0.0728937,0.0,3.0,1.525,0.840015,-0.039667,0.823565,29.0,31.0,30.0719,0.723159,0.0,24.0,13.7007,3.74146
0.4825,0.917098,0.849605,0.80276,0.917098,0.0537157,0.1021,0.0,3.0,1.47,0.871263,-0.154363,0.824421,37.0,39.0,37.9575,0.682418,0.0,30.0,17.5938,4.59812
0.496,0.916211,0.845879,0.778772,0.916211,0.0400859,-0.0118082,0.0,2.0,1.042,0.732281,-0.124305,0.907515,48.0,49.0,48.462,0.498554,0.0,39.0,23.0813,5.84611
1.1475,0.591012,0.377706,0.252163,0.591012,0.0436607,0.0198269,0.0,7.0,2.87875,2.00039,-0.00783357,0.549017,9.0,13.0,10.7363,1.75476,0.0,9.0,4.45222,1.51908
1.025,0.835703,0.719469,0.636197,0.835703,0.0698602,0.0618319,0.0,6.0,2.33,1.54955,-0.0178793,0.694973,14.0,15.0,14.265,0.441333,0.0,13.0,6.57403,2.13202
0.471875,0.823267,0.677117,0.549821,0.823267,-0.00202167,-0.0220027,0.0,3.0,1.55625,0.91342,-0.00140537,0.795284,29.0,31.0,30.0031,0.768515,0.0,24.0,13.3317,3.67534
0.4975,0.906463,0.812065,0.716781,0.906463,-0.0538944,-0.0570524,0.0,3.0,1.59,0.846699,0.0644461,0.899143,37.0,39.0,38.0125,0.6981,0.0,30.0,17.2411,4.51804
0.512,0.944048,0.887966,0.831752,0.944048,-0.0299797,-0.030916,0.0,2.0,0.972,0.698009,-0.133814,0.949806,48.0,49.0,48.512,0.499856,0.0,37.0,21.7055,5.68693
0.70375,0.165541,0.0446234,0.0865952,0.165541,0.0177048,0.0785857,0.0,7.0,2.72,1.60596,0.0113271,0.299884,9.0,13.0,10.9663,1.74,0.0,9.0,4.48609,1.51953
0.64,0.521634,0.193611,0.109723,0.521634,-0.107833,0.0751802,0.0,5.0,3.025,1.16806,0.0552695,0.422925,14.0,15.0,14.29,0.453762,0.0,14.0,6.89861,2.22377
0.55625,0.905517,0.81076,0.750194,0.905517,-0.0511024,0.138074,0.0,3.0,1.50625,0.851446,-0.0203355,0.848728,29.0,31.0,30.0094,0.695907,0.0,25.0,13.6775,3.86669
0.505,0.899528,0.798683,0.719868,0.899528,-0.0548533,0.0597246,0.0,3.0,1.47,0.853874,0.0653476,0.880844,37.0,39.0,38.05,0.726292,0.0,31.0,17.6468,4.64881
0.514,0.965299,0.930202,0.900561,0.965299,-0.0234834,0.0619166,0.0,2.0,1.008,0.709884,-0.0573371,0.978755,48.0,49.0,48.496,0.499984,0.0,37.0,22.319,5.80661
0.485,0.135593,0.0458046,-0.00380849,0.135593,0.0279328,-0.0138994,0.0,7.0,3.51625,1.31994,-0.00153273,0.273119,9.0,13.0,10.9288,1.74962,0.0,15.0,7.32017,2.09224
0.645,0.438157,0.134968,0.0412735,0.438157,-0.0705602,0.0110451,0.0,6.0,3.005,1.1979,-0.0184701,0.542887,14.0,15.0,14.305,0.460407,0.0,14.0,6.23463,2.02754
0.496875,0.850187,0.718504,0.632721,0.850187,-0.015568,0.0923242,0.0,3.0,1.4875,0.876695,-0.117235,0.823205,29.0,31.0,30.0125,0.728762,0.0,27.0,13.9275,3.97852
0.5125,0.883188,0.766296,0.662811,0.883188,-0.0623927,-0.00499489,0.0,3.0,1.485,0.894301,-0.00418093,0.892699,37.0,39.0,37.9625,0.714908,0.0,29.0,17.5202,4.59735
0.508,0.951191,0.902149,0.860136,0.951191,-0.0274762,0.0480994,0.0,2.0,1.016,0.723702,-0.157025,0.929695,48.0,49.0,48.476,0.499424,0.0,36.0,21.6613,5.62286
0.50125,0.245518,0.0325015,-0.0282942,0.245518,-0.0295592,-0.0311561,0.0,7.0,3.5725,1.29219,0.0739472,0.235103,9.0,13.0,10.8837,1.74291,0.0,15.0,7.3708,2.03839
0.665,0.515208,0.216755,0.0397879,0.515208,-0.0662769,-0.0617244,0.0,6.0,3.0,1.2083,0.00942413,0.370178,14.0,15.0,14.31,0.462493,0.0,14.0,7.05582,2.30264
0.51875,0.826502,0.673204,0.568443,0.826502,-0.0312439,0.0646834,0.0,3.0,1.55313,0.842424,-0.0308953,0.782374,29.0,31.0,29.9969,0.677765,0.0,26.0,13.6448,3.88256
0.4575,0.882671,0.767899,0.655702,0.882671,-0.050747,-0.0531204,0.0,3.0,1.525,0.839271,0.0312836,0.886496,37.0,39.0,38.0175,0.687164,0.0,32.0,17.8651,4.84107
0.504,0.938696,0.877003,0.836384,0.938696,-0.0348958,0.144669,0.0,2.0,1.05,0.709577,-0.0826814,0.9265,48.0,49.0,48.494,0.499964,0.0,37.0,21.7817,5.52517
0.51375,0.235759,0.0178594,-0.00514724,0.235759,-0.039943,-0.000115624,0.0,7.0,3.46,1.31374,-0.051131,0.221454,9.0,13.0,10.8675,1.74498,0.0,15.0,7.32832,2.09849
0.66,0.447617,0.11859,-0.00564334,0.447617,-0.102259,-0.0232302,0.0,6.0,2.91,1.23365,-0.308809,0.340021,14.0,15.0,14.37,0.482804,0.0,14.0,6.40856,2.0972
0.45,0.887675,0.778492,0.668437,0.887675,-0.0446834,-0.0653337,0.0,3.0,1.475,0.813557,-0.0143763,0.862769,29.0,31.0,30.0406,0.671919,0.0,25.0,13.8706,3.98786
0.5125,0.863464,0.730243,0.632319,0.863464,-0.0602431,0.0623748,0.0,3.0,1.405,0.863698,0.0348246,0.833644,37.0,39.0,37.9875,0.701672,0.0,30.0,17.2788,4.54972
0.456,0.93271,0.864974,0.796782,0.93271,-0.03825,-0.0398227,0.0,2.0,1.064,0.715475,-0.156949,0.95599,48.0,49.0,48.484,0.499744,0.0,36.0,22.6185,5.83846
0.47875,0.192968,-0.00192886,0.0129739,0.192968,-0.0406804,0.0220682,0.0,7.0,3.4675,1.36892,-0.0321087,0.260507,9.0,13.0,10.8525,1.74807,0.0,15.0,7.29381,2.089
0.62,0.450104,0.14265,0.0818347,0.450104,-0.0751731,0.0588173,0.0,6.0,2.97,1.24864,0.029139,0.623898,14.0,15.0,14.3,0.458258,0.0,13.0,6.52746,2.07616
0.50625,0.911003,0.839205,0.766438,0.911003,0.0545637,-0.0358142,0.0,3.0,1.53125,0.861843,0.0608248,0.815672,29.0,31.0,29.9719,0.681787,0.0,25.0,13.4445,3.79764
0.4975,0.897377,0.805886,0.723274,0.897377,0.00308759,-0.00229843,0.0,3.0,1.4525,0.847198,-0.00629544,0.866071,37.0,39.0,38.0525,0.720933,0.0,29.0,16.841,4.38747
0.528,0.960826,0.921437,0.883964,0.960826,-0.0227809,0.00446506,0.0,2.0,1.028,0.695137,-0.140964,0.899192,48.0,49.0,48.516,0.499744,0.0,35.0,21.6843,5.56068
0.49125,0.142091,0.0251072,0.0113319,0.142091,0.00501877,0.00721502,0.0,7.0,3.455,1.34647,-0.0362809,0.193237,9.0,13.0,10.9062,1.72915,0.0,15.0,7.27411,2.08718
0.635,0.448815,0.292456,0.182449,0.448815,0.113981,0.0190252,0.0,6.0,2.975,1.33206,-0.00047184,0.487338,14.0,15.0,14.28,0.448999,0.0,13.0,6.41194,2.10743
0.484375,0.830428,0.660651,0.527047,0.830428,-0.0933021,0.0153303,0.0,3.0,1.60938,0.862721,0.0439418,0.87583,29.0,31.0,29.9969,0.709306,0.0,26.0,13.6984,3.75902
0.515,0.861744,0.743647,0.624885,0.861744,0.00405538,-0.0654405,0.0,3.0,1.4825,0.848348,0.0257381,0.887952,37.0,39.0,38.01,0.692748,0.0,29.0,17.1562,4.55132
0.458,0.923484,0.846413,0.768779,0.923484,-0.0435454,-0.0455702,0.0,2.0,1.038,0.713131,-0.124346,0.925901,48.0,49.0,48.49,0.4999,0.0,38.0,22.1005,5.71603
0.48375,0.246958,0.13464,0.108839,0.246958,0.0784357,0.0630346,0.0,7.0,3.635,1.33014,0.0636095,0.20912,9.0,13.0,10.795,1.74011,0.0,15.0,7.34429,2.08542
0.66,0.614024,0.369762,0.257232,0.614024,-0.0116577,0.0557083,0.0,6.0,2.92,1.18895,0.0213567,0.329727,14.0,15.0,14.315,0.464516,0.0,14.0,6.89443,2.14671
0.534375,0.883296,0.772354,0.686823,0.883296,-0.0357502,0.0537354,0.0,3.0,1.43125,0.844999,-0.0048427,0.861167,29.0,31.0,30.0375,0.710524,0.0,25.0,13.8213,3.83422
0.5325,0.882724,0.767239,0.650773,0.882724,-0.0541801,-0.0697463,0.0,3.0,1.475,0.824242,0.00737669,0.938776,37.0,39.0,38.0775,0.708162,0.0,32.0,17.3418,4.65015
0.478,0.876047,0.765011,0.671925,0.876047,-0.0105208,0.0167941,0.0,2.0,1.104,0.690785,-0.0340685,0.917906,48.0,49.0,48.512,0.499856,0.0,38.0,21.7164,5.54233
